Name;Group1_Infiltration_Forest;
Description;;
Measure-Intervall;00:00:00.0500000;
;;

Time SN:46140 (S30X):P1;SN:46140 (S30X):P1 bar;Time SN:46140 (S30X):TOB1;SN:46140 (S30X):TOB1 °C;Time SN:46123 (S30X):P1;SN:46123 (S30X):P1 bar;Time SN:46123 (S30X):TOB1;SN:46123 (S30X):TOB1 °C;
05.06.2019 10:33:46.206;0.0734904;05.06.2019 10:33:46.222;15.4232178;05.06.2019 10:33:46.238;0.0069883;05.06.2019 10:33:46.255;14.3626099;
05.06.2019 10:33:46.271;0.0734903;05.06.2019 10:33:46.287;15.4232178;05.06.2019 10:33:46.303;0.0069883;05.06.2019 10:33:46.319;14.3626099;
05.06.2019 10:33:46.335;0.0734903;05.06.2019 10:33:46.350;15.4232178;05.06.2019 10:33:46.366;0.0069882;05.06.2019 10:33:46.383;14.3626099;
05.06.2019 10:33:46.408;0.0734911;05.06.2019 10:33:46.430;15.4232178;05.06.2019 10:33:46.446;0.0069882;05.06.2019 10:33:46.462;14.3626099;
05.06.2019 10:33:46.478;0.0734906;05.06.2019 10:33:46.494;15.4232178;05.06.2019 10:33:46.510;0.0069881;05.06.2019 10:33:46.526;14.3626099;
05.06.2019 10:33:46.542;0.0734909;05.06.2019 10:33:46.559;15.4232178;05.06.2019 10:33:46.574;0.0069881;05.06.2019 10:33:46.590;14.3626099;
05.06.2019 10:33:46.606;0.0734909;05.06.2019 10:33:46.622;15.4232178;05.06.2019 10:33:46.638;0.006988;05.06.2019 10:33:46.654;14.3626099;
05.06.2019 10:33:46.670;0.0734909;05.06.2019 10:33:46.687;15.4232178;05.06.2019 10:33:46.702;0.006988;05.06.2019 10:33:46.718;14.3626099;
05.06.2019 10:33:46.735;0.07349;05.06.2019 10:33:46.750;15.4232178;05.06.2019 10:33:46.767;0.006988;05.06.2019 10:33:46.783;14.3626099;
05.06.2019 10:33:46.798;0.0734897;05.06.2019 10:33:46.814;15.4232178;05.06.2019 10:33:46.830;0.006988;05.06.2019 10:33:46.846;14.3626099;
05.06.2019 10:33:46.863;0.0734888;05.06.2019 10:33:46.878;15.4232178;05.06.2019 10:33:46.894;0.0069879;05.06.2019 10:33:46.911;14.3626099;
