No;Datetime [local time]Europe/Zurich;Datetime [UTC];p [bar] - luiw_arc1_268;T Sonde [°C] - luiw_arc1_268;PBaro [bar] - luiw_arc1_268;TBaro [°C] - luiw_arc1_268;Conductivity Tc [mS/cm] - luiw_arc1_268;p Sonde 2 [bar] - luiw_arc1_268;p Sonde 3 [bar] - luiw_arc1_268;T Sonde 2 [°C] - luiw_arc1_268;T Sonde 3 [°C] - luiw_arc1_268;Conductivity Tc (2) [mS/cm] - luiw_arc1_268;Conductivity Tc (3) [mS/cm] - luiw_arc1_268
8762;2018-12-02 02:05:18.378;2018-12-02T01:05:18.378Z;;;0.96355;3.67;;;1.067806;;11.69092;;0.532957
8763;2018-12-02 03:05:15.239;2018-12-02T02:05:15.239Z;1.10841;11.81653;;;0.5486971;1.079868;;11.15509;;0.5668154;
8764;2018-12-02 03:05:18.355;2018-12-02T02:05:18.355Z;;;0.96314;3.86;;;1.067398;;11.69092;;0.532957
8765;2018-12-02 06:05:18.345;2018-12-02T05:05:18.345Z;;;0.96194;4.74;;;1.066123;;11.68695;;0.5327418
8766;2018-12-02 07:05:18.329;2018-12-02T06:05:18.329Z;;;0.96164;5.16;;;1.06584;;11.68695;;0.5323541
8767;2018-12-02 08:05:15.193;2018-12-02T07:05:15.193Z;1.106989;11.8205;;;0.5488979;1.078443;;11.15906;;0.5669171;
8768;2018-12-02 12:05:15.166;2018-12-02T11:05:15.166Z;1.107621;11.81653;;;0.5489994;1.079069;;11.15906;;0.5662059;
8769;2018-12-02 16:05:15.146;2018-12-02T15:05:15.146Z;1.107419;11.81653;;;0.5489994;1.078829;;11.15906;;0.5662059;
8770;2018-12-02 16:05:18.276;2018-12-02T15:05:18.276Z;;;0.96212;7.96;;;1.066406;;11.67914;;0.5330576
8771;2018-12-02 21:05:18.264;2018-12-02T20:05:18.264Z;;;0.96231;7.98;;;1.066802;;11.68304;;0.5326555
8772;2018-12-02 23:05:18.235;2018-12-02T22:05:18.235Z;;;0.9621;8.38;;;1.066725;;11.68304;;0.5333734
8773;2018-12-03 03:05:15.106;2018-12-03T02:05:15.106Z;1.107922;11.81256;;;0.5488979;1.079357;;11.16302;;0.566996;
8774;2018-12-03 03:05:18.206;2018-12-03T02:05:18.206Z;;;0.96224;8.87;;;1.06701;;11.68304;;0.533158
8775;2018-12-03 05:05:15.087;2018-12-03T04:05:15.087Z;1.108403;11.81256;;;0.5488979;1.079823;;11.15906;;0.5671203;
8776;2018-12-03 06:05:15.072;2018-12-03T05:05:15.072Z;1.108296;11.81256;;;0.5488979;1.079704;;11.15906;;0.5669396;
8777;2018-12-03 06:05:18.216;2018-12-03T05:05:18.216Z;;;0.96217;8.98;;;1.067371;;11.68304;;0.5332729
8778;2018-12-03 07:05:18.207;2018-12-03T06:05:18.207Z;;;0.96254;9;;;1.067769;;11.67914;;0.532756
8779;2018-12-03 10:05:15.067;2018-12-03T09:05:15.067Z;1.108906;11.81653;;;0.5488979;1.080322;;11.15906;;0.5664091;
8780;2018-12-03 10:05:18.187;2018-12-03T09:05:18.187Z;;;0.96266;9.63;;;1.067999;;11.67914;;0.5327703
8781;2018-12-03 12:05:18.184;2018-12-03T11:05:18.184Z;;;0.96183;10.75;;;1.067358;;11.67914;;0.5327703
8782;2018-12-03 14:05:15.050;2018-12-03T13:05:15.050Z;1.107527;11.81256;;;0.5490987;1.078962;;11.16302;;0.5664883;
8783;2018-12-03 15:05:15.049;2018-12-03T14:05:15.049Z;1.107405;11.81256;;;0.5489972;1.078834;;11.15906;;0.5668154;
8784;2018-12-03 18:05:15.030;2018-12-03T17:05:15.030Z;1.105926;11.81256;;;0.5490987;1.077344;;11.16302;;0.5670186;
8785;2018-12-03 18:05:18.152;2018-12-03T17:05:18.152Z;;;0.95906;10.47;;;1.065027;;11.67914;;0.5333879
8786;2018-12-03 20:05:18.152;2018-12-03T19:05:18.152Z;;;0.96131;9.36;;;1.067362;;11.67511;;0.5327703
8787;2018-12-03 21:05:15.022;2018-12-03T20:05:15.022Z;1.109947;11.81256;;;0.5489994;1.081386;;11.16302;;0.5660819;
8788;2018-12-03 22:05:15.003;2018-12-03T21:05:15.003Z;1.110529;11.81256;;;0.5488979;1.081949;;11.16302;;0.5668154;
8789;2018-12-03 23:05:18.110;2018-12-03T22:05:18.110Z;;;0.96406;8.56;;;1.07038;;11.67511;;0.5325693
8790;2018-12-04 00:05:18.156;2018-12-03T23:05:18.156Z;;;0.9642;8.51;;;1.070677;;11.67511;;0.5325693
8791;2018-12-04 01:05:15.021;2018-12-04T00:05:15.021Z;1.11185;11.81256;;;0.5489972;1.083264;;11.16302;;0.5662851;
8792;2018-12-04 01:05:18.113;2018-12-04T00:05:18.113Z;;;0.96448;8.38;;;1.070976;;11.67511;;0.5329713
8793;2018-12-04 02:05:18.132;2018-12-04T01:05:18.132Z;;;0.96471;8.47;;;1.071339;;11.67511;;0.5333879
8794;2018-12-04 03:05:14.994;2018-12-04T02:05:14.994Z;1.112884;11.81256;;;0.5489994;1.084303;;11.16302;;0.5660028;
8795;2018-12-04 04:05:14.976;2018-12-04T03:05:14.976Z;1.112971;11.80859;;;0.5490987;1.084404;;11.16302;;0.5662851;
8796;2018-12-04 05:05:14.961;2018-12-04T04:05:14.961Z;1.113495;11.81256;;;0.5489994;1.084916;;11.16302;;0.5666913;
8797;2018-12-04 06:05:14.961;2018-12-04T05:05:14.961Z;1.114385;11.81256;;;0.5490987;1.085814;;11.15906;;0.5665107;
8798;2018-12-04 06:05:18.087;2018-12-04T05:05:18.087Z;;;0.96658;8.08;;;1.073525;;11.6712;;0.5332729
8799;2018-12-04 07:05:18.098;2018-12-04T06:05:18.098Z;;;0.96718;8.16;;;1.07424;;11.67914;;0.5326841
8800;2018-12-04 08:05:18.092;2018-12-04T07:05:18.092Z;;;0.96793;8.23;;;1.075069;;11.6712;;0.5328708
8801;2018-12-04 09:05:14.984;2018-12-04T08:05:14.984Z;1.117329;11.81256;;;0.5489994;1.088757;;11.16302;;0.5659804;
8802;2018-12-04 09:05:18.069;2018-12-04T08:05:18.069Z;;;0.96934;8.21;;;1.07647;;11.6712;;0.5329713
8803;2018-12-04 10:05:14.968;2018-12-04T09:05:14.968Z;1.118328;11.81256;;;0.5489972;1.089781;;11.16302;;0.5656757;
8804;2018-12-04 20:05:14.893;2018-12-04T19:05:14.893Z;1.122012;11.80859;;;0.5489994;1.093457;;11.16302;;0.5659012;
8805;2018-12-04 20:05:18.144;2018-12-04T19:05:18.144Z;;;0.97343;6.82;;;1.081148;;11.6673;;0.532483
8806;2018-12-05 01:05:18.001;2018-12-05T00:05:18.001Z;;;0.97407;5.14;;;1.082049;;11.6712;;0.5326984
8807;2018-12-05 03:05:14.861;2018-12-05T02:05:14.861Z;1.12324;11.81256;;;0.5492002;1.094671;;11.16705;;0.5662851;
8808;2018-12-05 04:05:14.868;2018-12-05T03:05:14.868Z;1.122831;11.81256;;;0.5490987;1.094262;;11.16705;;0.5655742;
8809;2018-12-05 04:05:18.014;2018-12-05T03:05:18.014Z;;;0.97396;5.69;;;1.081942;;11.6712;;0.5332012
8810;2018-12-05 05:05:17.991;2018-12-05T04:05:17.991Z;;;0.97406;5.61;;;1.082036;;11.6673;;0.5334023
8811;2018-12-05 08:05:14.828;2018-12-05T07:05:14.828Z;1.123448;11.81256;;;0.5490987;1.094878;;11.16705;;0.5662851;
8812;2018-12-05 09:05:14.819;2018-12-05T08:05:14.819Z;1.123628;11.81256;;;0.5489994;1.095064;;11.16705;;0.565958;
8813;2018-12-05 09:05:17.952;2018-12-05T08:05:17.952Z;;;0.97457;5.67;;;1.082731;;11.6673;;0.5334023
8814;2018-12-05 10:05:14.824;2018-12-05T09:05:14.824Z;1.123577;11.81256;;;0.5492002;1.09502;;11.16705;;0.5660819;
8815;2018-12-05 12:05:14.803;2018-12-05T11:05:14.803Z;1.122572;11.80859;;;0.5492002;1.094042;;11.17096;;0.5659804;
8816;2018-12-05 16:05:17.915;2018-12-05T15:05:17.915Z;;;0.97137;9.17;;;1.079713;;11.66333;;0.5326984
8817;2018-12-05 19:05:14.775;2018-12-05T18:05:14.775Z;1.119677;11.80859;;;0.5492002;1.091127;;11.16705;;0.5655964;
8818;2018-12-05 20:05:17.894;2018-12-05T19:05:17.894Z;;;0.97007;5.6;;;1.078495;;11.66333;;0.5334023
8819;2018-12-05 21:05:14.764;2018-12-05T20:05:14.764Z;1.119419;11.80859;;;0.5493017;1.090838;;11.16705;;0.5656534;
8820;2018-12-05 21:05:17.881;2018-12-05T20:05:17.881Z;;;0.97002;5.51;;;1.078483;;11.66333;;0.5330001
8821;2018-12-05 23:05:14.767;2018-12-05T22:05:14.767Z;1.119153;11.80859;;;0.5493017;1.090616;;11.16705;;0.5650663;
8822;2018-12-05 23:05:17.886;2018-12-05T22:05:17.886Z;;;0.96976;5.42;;;1.07826;;11.66333;;0.5333017
8823;2018-12-06 00:05:14.730;2018-12-05T23:05:14.730Z;1.118773;11.81256;;;0.5493017;1.090213;;11.16705;;0.5653932;
8824;2018-12-06 01:05:14.747;2018-12-06T00:05:14.747Z;1.118622;11.81256;;;0.5492002;1.09006;;11.16705;;0.5650441;
8825;2018-12-06 02:05:14.731;2018-12-06T01:05:14.731Z;1.118916;11.80859;;;0.5492002;1.090323;;11.16705;;0.565371;
8826;2018-12-06 02:05:17.885;2018-12-06T01:05:17.885Z;;;0.9695;4.8;;;1.07796;;11.65936;;0.5330001
8827;2018-12-06 03:05:14.741;2018-12-06T02:05:14.741Z;1.118931;11.80859;;;0.5493017;1.090337;;11.16705;;0.5651678;
8828;2018-12-06 03:05:17.858;2018-12-06T02:05:17.858Z;;;0.9694;5.4;;;1.077975;;11.65936;;0.5331006
8829;2018-12-06 04:05:14.721;2018-12-06T03:05:14.721Z;1.118694;11.81256;;;0.5493017;1.090136;;11.16705;;0.5648631;
8830;2018-12-06 05:05:17.848;2018-12-06T04:05:17.848Z;;;0.96936;5.96;;;1.077955;;11.65936;;0.5326984
8831;2018-12-06 06:05:14.721;2018-12-06T05:05:14.721Z;1.118888;11.80859;;;0.5493017;1.090338;;11.17096;;0.5651901;
8832;2018-12-06 07:05:14.711;2018-12-06T06:05:14.711Z;1.119376;11.80859;;;0.5492002;1.090809;;11.16705;;0.5647616;
8833;2018-12-06 09:05:14.695;2018-12-06T08:05:14.695Z;1.120741;11.81256;;;0.5493017;1.092185;;11.17096;;0.5650663;
8834;2018-12-06 11:05:14.703;2018-12-06T10:05:14.703Z;1.121969;11.80859;;;0.5494011;1.093425;;11.16705;;0.564841;
8835;2018-12-06 14:05:14.659;2018-12-06T13:05:14.659Z;1.121782;11.80859;;;0.5493017;1.093226;;11.16705;;0.5645365;
8836;2018-12-06 17:05:14.656;2018-12-06T16:05:14.656Z;1.122184;11.80859;;;0.5494011;1.093639;;11.17096;;0.5644569;
8837;2018-12-06 18:05:14.643;2018-12-06T17:05:14.643Z;1.122536;11.80859;;;0.5494011;1.093971;;11.17096;;0.5638256;
8838;2018-12-06 18:05:17.768;2018-12-06T17:05:17.768Z;;;0.97286;8.11;;;1.081591;;11.65936;;0.5326264
8839;2018-12-06 20:05:14.629;2018-12-06T19:05:14.629Z;1.123426;11.81256;;;0.5492002;1.09487;;11.17096;;0.5646601;
8840;2018-12-06 22:05:17.749;2018-12-06T21:05:17.749Z;;;0.97339;6.74;;;1.082091;;11.65546;;0.5329139
8841;2018-12-07 00:05:14.619;2018-12-06T23:05:14.619Z;1.122859;11.81256;;;0.5492002;1.094306;;11.17096;;0.5650441;
8842;2018-12-07 00:05:17.733;2018-12-06T23:05:17.733Z;;;0.97317;6.36;;;1.081916;;11.65546;;0.533115
8843;2018-12-07 14:05:30.259;2018-12-07T13:05:30.259Z;1.114141;11.80463;;;0.5487921;1.085566;;11.17096;;0.5632163;
8844;2018-12-07 15:05:14.525;2018-12-07T14:05:14.525Z;1.11274;11.80463;;;0.5487943;1.084186;;11.17505;;0.5628901;
8845;2018-12-07 18:05:17.642;2018-12-07T17:05:17.642Z;;;0.96109;8.92;;;1.070053;;11.64752;;0.5334312
8846;2018-12-07 19:05:14.514;2018-12-07T18:05:14.514Z;1.111671;11.80859;;;0.5488936;1.083065;;11.17505;;0.5630133;
8847;2018-12-07 20:05:17.627;2018-12-07T19:05:17.627Z;;;0.96152;8.41;;;1.070507;;11.64752;;0.5326264
8848;2018-12-07 21:05:14.514;2018-12-07T20:05:14.514Z;1.112317;11.80859;;;0.5485892;1.083738;;11.17896;;0.562404;
8849;2018-12-07 22:05:17.632;2018-12-07T21:05:17.632Z;;;0.96339;7.66;;;1.072453;;11.64752;;0.5325258
8850;2018-12-07 23:05:17.620;2018-12-07T22:05:17.620Z;;;0.96416;6.36;;;1.073174;;11.64355;;0.5330431
8851;2018-12-08 00:05:17.608;2018-12-07T23:05:17.608Z;;;0.96656;5.43;;;1.075653;;11.64752;;0.5325401
8852;2018-12-08 02:05:14.485;2018-12-08T01:05:14.485Z;1.117609;11.80463;;;0.5487921;1.089035;;11.17505;;0.5623025;
8853;2018-12-08 05:05:14.461;2018-12-08T04:05:14.461Z;1.118076;11.80463;;;0.5489951;1.089501;;11.17505;;0.5621794;
8854;2018-12-08 08:05:14.446;2018-12-08T07:05:14.446Z;1.119146;11.80066;;;0.5487921;1.090579;;11.17505;;0.5619978;
8855;2018-12-08 08:05:17.553;2018-12-08T07:05:17.553Z;;;0.96893;3.33;;;1.078183;;11.63959;;0.5335463
8856;2018-12-08 09:05:17.563;2018-12-08T08:05:17.563Z;;;0.96913;3.41;;;1.078363;;11.63959;;0.5325258
8857;2018-12-08 10:05:17.554;2018-12-08T09:05:17.554Z;;;0.96883;4.11;;;1.078063;;11.64355;;0.5332444
8858;2018-12-08 14:05:17.511;2018-12-08T13:05:17.511Z;;;0.96763;6.74;;;1.076896;;11.64355;;0.5332589
8859;2018-12-08 18:05:17.511;2018-12-08T17:05:17.511Z;;;0.96713;5.82;;;1.076505;;11.63568;;0.5330431
8860;2018-12-08 19:05:14.385;2018-12-08T18:05:14.385Z;1.117078;11.80066;;;0.5476733;1.08852;;11.17896;;0.5607581;
8861;2018-12-09 02:05:17.458;2018-12-09T01:05:17.458Z;;;0.96018;5.82;;;1.069663;;11.63568;;0.5335608
8862;2018-12-09 05:05:17.436;2018-12-09T04:05:17.436Z;;;0.95937;6.77;;;1.069002;;11.63171;;0.5329425
8863;2018-12-09 06:05:17.440;2018-12-09T05:05:17.440Z;;;0.95969;6.7;;;1.069265;;11.63568;;0.5325543
8864;2018-12-09 07:05:14.300;2018-12-09T06:05:14.300Z;1.11024;11.79272;;;0.5462494;1.081649;;11.17896;;0.5598444;
8865;2018-12-09 10:05:17.411;2018-12-09T09:05:17.411Z;;;0.96212;5.57;;;1.071856;;11.63171;;0.5331726
8866;2018-12-09 11:05:14.272;2018-12-09T10:05:14.272Z;1.113221;11.79272;;;0.5462494;1.084611;;11.18298;;0.5598444;
8867;2018-12-09 12:05:14.276;2018-12-09T11:05:14.276Z;1.112998;11.78882;;;0.5461506;1.08444;;11.17896;;0.560352;
8868;2018-12-09 12:05:17.397;2018-12-09T11:05:17.397Z;;;0.96244;6.42;;;1.072011;;11.63171;;0.533072
8869;2018-12-09 15:05:14.261;2018-12-09T14:05:14.261Z;1.112911;11.79272;;;0.5461479;1.084298;;11.18298;;0.5600264;
8870;2018-12-09 16:05:17.386;2018-12-09T15:05:17.386Z;;;0.96221;6.13;;;1.072087;;11.63171;;0.5332733
8871;2018-12-09 21:05:17.359;2018-12-09T20:05:17.359Z;;;0.96612;5.26;;;1.076109;;11.62384;;0.5326836
8872;2018-12-10 01:05:14.200;2018-12-10T00:05:14.200Z;1.121027;11.78882;;;0.5456375;1.092428;;11.18298;;0.5594383;
8873;2018-12-10 03:05:14.189;2018-12-10T02:05:14.189Z;1.122355;11.78485;;;0.5455359;1.093759;;11.18695;;0.5592144;
8874;2018-12-10 03:05:17.311;2018-12-10T02:05:17.311Z;;;0.97112;4.1;;;1.081383;;11.62384;;0.5338773
8875;2018-12-10 05:05:14.182;2018-12-10T04:05:14.182Z;1.123382;11.78882;;;0.5454344;1.09481;;11.18695;;0.5584231;
8876;2018-12-10 07:05:14.164;2018-12-10T06:05:14.164Z;1.123669;11.78485;;;0.5455359;1.095082;;11.18695;;0.5594383;
8877;2018-12-10 07:05:17.284;2018-12-10T06:05:17.284Z;;;0.97221;3.93;;;1.082717;;11.62384;;0.5324822
8878;2018-12-10 09:05:14.141;2018-12-10T08:05:14.141Z;1.125227;11.78485;;;0.5453357;1.096648;;11.18695;;0.5588292;
8879;2018-12-10 10:05:17.272;2018-12-10T09:05:17.272Z;;;0.97409;4.11;;;1.084767;;11.62384;;0.53277
8880;2018-12-10 12:05:14.136;2018-12-10T11:05:14.136Z;1.126219;11.78882;;;0.54533;1.097612;;11.18695;;0.5592353;
8881;2018-12-10 13:05:17.251;2018-12-10T12:05:17.251Z;;;0.97412;5.34;;;1.084865;;11.62384;;0.532885
8882;2018-12-10 14:05:17.255;2018-12-10T13:05:17.255Z;;;0.9736;5.31;;;1.084324;;11.61987;;0.5332014
8883;2018-12-10 16:05:14.101;2018-12-10T15:05:14.101Z;1.125493;11.78485;;;0.5449266;1.096925;;11.18695;;0.5585039;
8884;2018-12-10 16:05:17.218;2018-12-10T15:05:17.218Z;;;0.97366;5.25;;;1.084551;;11.61987;;0.5325829
8885;2018-12-10 17:05:14.113;2018-12-10T16:05:14.113Z;1.125335;11.78088;;;0.5447235;1.096756;;11.18695;;0.55891;
8886;2018-12-10 18:05:17.270;2018-12-10T17:05:17.270Z;;;0.97407;4.16;;;1.085001;;11.61591;;0.5327843
8887;2018-12-10 21:05:14.093;2018-12-10T20:05:14.093Z;1.126075;11.78485;;;0.5444159;1.097486;;11.18695;;0.5576714;
8888;2018-12-10 22:05:14.057;2018-12-10T21:05:14.057Z;1.125486;11.78485;;;0.5444129;1.0969;;11.18695;;0.5580979;
8889;2018-12-10 23:05:14.068;2018-12-10T22:05:14.068Z;1.125996;11.78485;;;0.5441142;1.097378;;11.18695;;0.5581994;
8890;2018-12-10 23:05:17.183;2018-12-10T22:05:17.183Z;;;0.97386;2.16;;;1.085011;;11.61987;;0.5334891
8891;2018-12-11 01:05:17.164;2018-12-11T00:05:17.164Z;;;0.9735;1.56;;;1.084743;;11.61591;;0.5324822
8892;2018-12-11 02:05:14.048;2018-12-11T01:05:14.048Z;1.125608;11.78485;;;0.5442098;1.097002;;11.18695;;0.5576109;
8893;2018-12-11 02:05:17.169;2018-12-11T01:05:17.169Z;;;0.97338;1.16;;;1.084628;;11.61987;;0.5327986
8894;2018-12-11 04:05:14.033;2018-12-11T03:05:14.033Z;1.125817;11.78485;;;0.5442098;1.097219;;11.18695;;0.557286;
8895;2018-12-11 05:05:14.012;2018-12-11T04:05:14.012Z;1.125723;11.78485;;;0.5440096;1.097101;;11.18695;;0.5576919;
8896;2018-12-11 08:05:13.991;2018-12-11T07:05:13.991Z;1.125859;11.78485;;;0.5439081;1.097262;;11.19092;;0.5571641;
8897;2018-12-11 09:05:17.105;2018-12-11T08:05:17.105Z;;;0.97338;-0.33;;;1.084978;;11.61591;;0.532813
8898;2018-12-11 10:05:13.981;2018-12-11T09:05:13.981Z;1.125953;11.78088;;;0.5439081;1.097353;;11.18695;;0.5573064;
8899;2018-12-11 11:05:13.983;2018-12-11T10:05:13.983Z;1.125781;11.78088;;;0.5438095;1.097181;;11.18695;;0.557286;
8900;2018-12-11 11:05:17.099;2018-12-11T10:05:17.099Z;;;0.97325;1.73;;;1.084813;;11.61591;;0.5335035
8901;2018-12-11 15:05:13.957;2018-12-11T14:05:13.957Z;1.124423;11.77692;;;0.5438064;1.095827;;11.18695;;0.5573064;
8902;2018-12-11 15:05:17.070;2018-12-11T14:05:17.070Z;;;0.9717;4.89;;;1.083452;;11.60797;;0.5332014
8903;2018-12-11 16:05:13.934;2018-12-11T15:05:13.934Z;1.124258;11.78088;;;0.5438064;1.095665;;11.18695;;0.5569814;
8904;2018-12-11 17:05:13.935;2018-12-11T16:05:13.935Z;1.12438;11.78088;;;0.543708;1.095775;;11.18695;;0.5570626;
8905;2018-12-11 18:05:17.054;2018-12-11T17:05:17.054Z;;;0.97164;0.97;;;1.083613;;11.60797;;0.5327986
8906;2018-12-11 19:05:17.028;2018-12-11T18:05:17.028Z;;;0.97148;-0.33;;;1.083466;;11.60797;;0.5334029
8907;2018-12-11 20:05:13.902;2018-12-11T19:05:13.902Z;1.124451;11.77692;;;0.5437049;1.095869;;11.18695;;0.557083;
8908;2018-12-11 21:05:17.029;2018-12-11T20:05:17.029Z;;;0.97132;-1.64;;;1.083442;;11.60797;;0.5320071
8909;2018-12-11 23:05:13.886;2018-12-11T22:05:13.886Z;1.124207;11.77692;;;0.5436033;1.095585;;11.18695;;0.5562709;
8910;2018-12-11 23:05:17.016;2018-12-11T22:05:17.016Z;;;0.97112;-2;;;1.083212;;11.60797;;0.5329137
8911;2018-12-12 00:05:17.003;2018-12-11T23:05:17.003Z;;;0.97105;-2.48;;;1.083255;;11.60797;;0.5330144
8912;2018-12-12 01:05:13.876;2018-12-12T00:05:13.876Z;1.124286;11.77692;;;0.5437049;1.095672;;11.18695;;0.5553374;
8913;2018-12-12 03:05:13.837;2018-12-12T02:05:13.837Z;1.124372;11.77692;;;0.5435048;1.095746;;11.19092;;0.5556619;
8914;2018-12-12 04:05:16.985;2018-12-12T03:05:16.985Z;;;0.97064;-3.43;;;1.082988;;11.604;;0.5334173
8915;2018-12-12 05:05:16.957;2018-12-12T04:05:16.957Z;;;0.97061;-4.01;;;1.082951;;11.604;;0.5332159
8916;2018-12-12 06:05:13.831;2018-12-12T05:05:13.831Z;1.123719;11.77692;;;0.5436033;1.095117;;11.19092;;0.5559664;
8917;2018-12-12 13:05:13.771;2018-12-12T12:05:13.771Z;1.12244;11.77295;;;0.5434986;1.093838;;11.19092;;0.5568799;
8918;2018-12-12 14:05:13.769;2018-12-12T13:05:13.769Z;1.121722;11.77295;;;0.5432987;1.093124;;11.19092;;0.5566769;
8919;2018-12-12 16:05:13.730;2018-12-12T15:05:13.730Z;1.121248;11.77295;;;0.543197;1.092653;;11.19092;;0.5565552;
8920;2018-12-12 19:05:16.855;2018-12-12T18:05:16.855Z;;;0.96724;-0.87;;;1.079933;;11.6001;;0.5335181
8921;2018-12-13 09:05:14.257;2018-12-13T08:05:14.257Z;1.116752;11.76904;;;0.5430923;1.088138;;11.19092;;0.5548499;
8922;2018-12-13 10:05:13.600;2018-12-13T09:05:13.600Z;1.11625;11.76904;;;0.5430923;1.087663;;11.19092;;0.5555404;
8923;2018-12-13 19:05:13.539;2018-12-13T18:05:13.539Z;1.114641;11.76904;;;0.5428857;1.086035;;11.19885;;0.5547286;
8924;2018-12-15 13:05:17.534;2018-12-15T12:05:17.534Z;;;0.97042;-0.54;;;1.083789;;11.56854;;0.5331873
8925;2018-12-15 18:05:13.784;2018-12-15T17:05:13.784Z;1.123905;11.75708;;;0.541663;1.095304;;11.20282;;0.5532883;
8926;2018-12-16 12:05:17.335;2018-12-16T11:05:17.335Z;;;0.96352;0.93;;;1.077001;;11.56061;;0.5332017
8927;2018-12-16 15:05:17.345;2018-12-16T14:05:17.345Z;;;0.96276;2.33;;;1.076257;;11.55664;;0.5328126
8928;2018-12-16 17:05:13.598;2018-12-16T16:05:13.598Z;1.117671;11.74921;;;0.5412529;1.089033;;11.20685;;0.5519501;
8929;2018-12-16 18:05:17.326;2018-12-16T17:05:17.326Z;;;0.96311;1.13;;;1.076724;;11.56061;;0.5329134
8930;2018-12-16 22:05:17.252;2018-12-16T21:05:17.252Z;;;0.96406;0.44;;;1.077714;;11.55664;;0.5328126
8931;2018-12-16 23:05:17.285;2018-12-16T22:05:17.285Z;;;0.96409;0.23;;;1.077712;;11.55273;;0.5335333
8932;2018-12-17 00:05:13.585;2018-12-16T23:05:13.585Z;1.119221;11.74518;;;0.5412565;1.090586;;11.20685;;0.551443;
8933;2018-12-17 04:05:17.234;2018-12-17T03:05:17.234Z;;;0.96605;-0.12;;;1.07985;;11.55273;;0.5334179
8934;2018-12-17 05:05:13.502;2018-12-17T04:05:13.502Z;1.12162;11.74518;;;0.5414526;1.092988;;11.20685;;0.5519308;
8935;2018-12-17 08:05:17.170;2018-12-17T07:05:17.170Z;;;0.96961;-0.1;;;1.083433;;11.55273;;0.5331297
8936;2018-12-17 09:05:17.163;2018-12-17T08:05:17.163Z;;;0.971;0.01;;;1.08471;;11.55273;;0.5331297
8937;2018-12-17 12:05:13.446;2018-12-17T11:05:13.446Z;1.127746;11.74518;;;0.5412529;1.099138;;11.20685;;0.5516458;
8938;2018-12-17 13:05:13.447;2018-12-17T12:05:13.447Z;1.127646;11.74518;;;0.5414491;1.099015;;11.21082;;0.5510373;
8939;2018-12-17 14:05:13.440;2018-12-17T13:05:13.440Z;1.128069;11.74518;;;0.5412493;1.099459;;11.21082;;0.5510373;
8940;2018-12-21 12:05:20.075;2018-12-21T11:05:20.075Z;1.124326;11.72534;;;0.5410351;1.095671;;11.22272;;0.5485657;
8941;2018-12-21 13:05:12.108;2018-12-21T12:05:12.108Z;1.123687;11.72534;;;0.5409371;1.095037;;11.22272;;0.5486671;
8942;2018-12-21 14:05:12.161;2018-12-21T13:05:12.161Z;1.123335;11.72534;;;0.5410351;1.094669;;11.22272;;0.5480403;
8943;2018-12-21 14:05:15.845;2018-12-21T13:05:15.845Z;;;0.96768;5.79;;;1.082187;;11.50531;;0.5340393
8944;2018-12-21 15:05:15.214;2018-12-21T14:05:15.214Z;;;0.9675;6.02;;;1.082107;;11.50128;;0.5337362
8945;2018-12-21 16:05:12.093;2018-12-21T15:05:12.093Z;1.123687;11.72534;;;0.5410315;1.094995;;11.22272;;0.5479758;
8946;2018-12-21 19:05:15.196;2018-12-21T18:05:15.196Z;;;0.96846;6.5;;;1.083168;;11.50128;;0.533635
8947;2018-12-21 21:05:15.190;2018-12-21T20:05:15.190Z;;;0.96864;6.99;;;1.083332;;11.49738;;0.5327112
8948;2018-12-22 00:05:12.039;2018-12-21T23:05:12.039Z;1.124405;11.7215;;;0.5409334;1.095723;;11.22272;;0.5487685;
8949;2018-12-22 05:05:12.020;2018-12-22T04:05:12.020Z;1.125806;11.7215;;;0.5410315;1.097106;;11.22675;;0.5481601;
8950;2018-12-22 10:05:15.116;2018-12-22T09:05:15.116Z;;;0.97118;8.39;;;1.086816;;11.49341;;0.5331442
8951;2018-12-22 13:05:15.109;2018-12-22T12:05:15.109Z;;;0.9719;10.9;;;1.087714;;11.49341;;0.5332308
8952;2018-12-22 14:05:11.974;2018-12-22T13:05:11.974Z;1.128994;11.71747;;;0.5411332;1.100307;;11.22272;;0.5482615;
8953;2018-12-22 17:05:11.977;2018-12-22T16:05:11.977Z;1.130796;11.7135;;;0.5410351;1.102088;;11.22675;;0.5480587;
8954;2018-12-22 18:05:11.964;2018-12-22T17:05:11.964Z;1.131415;11.71747;;;0.5410315;1.102732;;11.22272;;0.5481601;
8955;2018-12-22 19:05:11.963;2018-12-22T18:05:11.963Z;1.131853;11.71747;;;0.5410315;1.103163;;11.22272;;0.5484643;
8956;2018-12-22 21:05:11.944;2018-12-22T20:05:11.944Z;1.132161;11.7135;;;0.5410315;1.10348;;11.22675;;0.547856;
8957;2018-12-22 21:05:15.204;2018-12-22T20:05:15.204Z;;;0.97454;8.3;;;1.091097;;11.4895;;0.5332598
8958;2018-12-23 00:05:15.060;2018-12-22T23:05:15.060Z;;;0.97544;7.64;;;1.092173;;11.4895;;0.5336642
8959;2018-12-23 01:05:11.931;2018-12-23T00:05:11.931Z;1.133303;11.7135;;;0.5410315;1.104615;;11.22675;;0.5477362;
