No;Datetime [local time]Europe/Zurich;Datetime [UTC];p [bar] - luiw_arc1_269;T Sonde [°C] - luiw_arc1_269;PBaro [bar] - luiw_arc1_269;TBaro [°C] - luiw_arc1_269;Conductivity Tc [mS/cm] - luiw_arc1_269;p Sonde 2 [bar] - luiw_arc1_269;p Sonde 3 [bar] - luiw_arc1_269;T Sonde 2 [°C] - luiw_arc1_269;T Sonde 3 [°C] - luiw_arc1_269;Conductivity Tc (2) [mS/cm] - luiw_arc1_269;Conductivity Tc (3) [mS/cm] - luiw_arc1_269
1;2018-06-05 22:20:14.312;2018-06-05T20:20:14.312Z;0.958268404;23.559875488;0.957759976;23.319999695;;;;;;;
2;2018-06-05 22:25:06.277;2018-06-05T20:25:06.277Z;0.958264828;23.136535645;0.957499981;23.350000381;;;;;;;
3;2018-06-05 22:30:06.283;2018-06-05T20:30:06.283Z;0.958291292;22.468322754;0.95747;23.219999313;;;;;;;
4;2018-06-05 22:40:06.299;2018-06-05T20:40:06.299Z;0.958287954;22.157287598;0.957859993;22.799999237;;;;;;;
5;2018-06-06 04:05:07.891;2018-06-06T02:05:07.891Z;0.960223436;21.172241211;0.959999979;21.209999084;;;;;;;
6;2018-06-06 07:05:07.905;2018-06-06T05:05:07.905Z;0.961047411;20.780395508;0.960780025;21.059999466;;;;;;;
7;2018-06-06 07:20:07.903;2018-06-06T05:20:07.903Z;0.960964918;20.301452637;0.960690022;20.850000381;;;;;;;
8;2018-06-06 07:45:07.889;2018-06-06T05:45:07.889Z;0.961058855;20.260253906;0.960799992;20.569999695;;;;;;;
9;2018-06-06 08:00:07.902;2018-06-06T06:00:07.902Z;0.961135864;20.36517334;0.960910022;20.540000916;;;;;;;
10;2018-06-06 09:15:07.899;2018-06-06T07:15:07.899Z;0.961694479;21.313842773;0.961470008;20.989999771;;;;;;;
11;2018-06-08 08:05:14.198;2018-06-08T06:05:14.198Z;0.962558746;21.175964355;0.962090015;21.38999939;;;;;;;
12;2018-06-08 08:10:06.199;2018-06-08T06:10:06.199Z;0.962797642;21.034301758;0.962310016;21.459999084;;;;;;;
13;2018-06-15 09:08:11.837;2018-06-15T07:08:11.837Z;0.966202736;19.354614258;0.956420004;20.469999313;;;;;;;
14;2018-06-15 09:12:56.063;2018-06-15T07:12:56.063Z;0.966253996;19.350830078;0.956550002;20.469999313;;;;;;;
15;2018-06-15 09:22:56.053;2018-06-15T07:22:56.053Z;0.966289043;19.181152344;0.956560016;20.190000534;;;;;;;
16;2018-06-15 09:27:56.141;2018-06-15T07:27:56.141Z;0.96624279;19.132080078;0.95648998;20.200000763;;;;;;;
17;2018-06-15 09:32:56.068;2018-06-15T07:32:56.068Z;0.966212273;19.10949707;0.956480026;20.280000687;;;;;;;
18;2018-06-15 09:37:56.067;2018-06-15T07:37:56.067Z;0.966212749;19.16229248;0.956510007;20.420000076;;;;;;;
19;2018-06-15 09:42:56.071;2018-06-15T07:42:56.071Z;0.966192245;19.215148926;0.956459999;20.61000061;;;;;;;
20;2018-06-15 09:47:56.066;2018-06-15T07:47:56.066Z;0.966184378;19.22265625;0.956449986;20.799999237;;;;;;;
21;2018-06-15 09:52:56.110;2018-06-15T07:52:56.110Z;0.9661901;19.241516113;0.956480026;20.969999313;;;;;;;
22;2018-06-15 09:57:56.051;2018-06-15T07:57:56.051Z;0.966152906;19.324401855;0.956399977;21.129999161;;;;;;;
23;2018-06-15 10:07:56.068;2018-06-15T08:07:56.068Z;0.966097593;19.403503418;0.956350029;21.5;;;;;;;
24;2018-06-15 10:12:56.060;2018-06-15T08:12:56.060Z;0.966115475;19.407287598;0.956340015;21.620000839;;;;;;;
25;2018-06-15 10:17:56.071;2018-06-15T08:17:56.071Z;0.966145515;19.422424316;0.956409991;21.590000153;;;;;;;
26;2018-06-15 10:22:56.054;2018-06-15T08:22:56.054Z;0.966149092;19.49395752;0.956430018;21.540000916;;;;;;;
27;2018-06-15 10:27:56.109;2018-06-15T08:27:56.109Z;0.966139317;19.550415039;0.956369996;21.620000839;;;;;;;
28;2018-06-15 10:32:56.054;2018-06-15T08:32:56.054Z;0.966147661;19.580505371;0.956420004;21.75;;;;;;;
29;2018-06-15 10:42:56.060;2018-06-15T08:42:56.060Z;0.966089725;19.746032715;0.956290007;21.969999313;;;;;;;
30;2018-06-15 10:47:56.052;2018-06-15T08:47:56.052Z;0.966117382;19.896362305;0.956369996;22.270000458;;;;;;;
31;2018-06-15 10:52:56.069;2018-06-15T08:52:56.069Z;0.96608758;20.027709961;0.956330001;22.590000153;;;;;;;
32;2018-06-15 10:57:56.097;2018-06-15T08:57:56.097Z;0.966032267;20.177734375;0.956219971;22.959999084;;;;;;;
33;2018-06-15 11:02:56.062;2018-06-15T09:02:56.062Z;0.966029644;20.297729492;0.956210017;23.399999619;;;;;;;
34;2018-06-15 11:22:56.053;2018-06-15T09:22:56.053Z;0.966064453;20.985778809;0.956110001;24.559999466;;;;;;;
35;2018-06-15 11:27:56.070;2018-06-15T09:27:56.070Z;0.966100454;21.13873291;0.956160009;24.909999847;;;;;;;
36;2018-06-15 11:32:56.052;2018-06-15T09:32:56.052Z;0.966107368;21.328796387;0.956219971;25.290000916;;;;;;;
37;2018-06-15 11:37:56.074;2018-06-15T09:37:56.074Z;0.966125488;21.526000977;0.956149995;25.739999771;;;;;;;
38;2018-06-15 11:42:56.057;2018-06-15T09:42:56.057Z;0.966163635;21.745300293;0.956130028;26.180000305;;;;;;;
39;2018-06-15 11:47:56.057;2018-06-15T09:47:56.057Z;0.966123581;21.682189941;0.956239998;26.440000534;;;;;;;
40;2018-06-15 11:57:56.066;2018-06-15T09:57:56.066Z;0.966098309;21.272827148;0.956229985;25.63999939;;;;;;;
41;2018-06-15 12:02:56.065;2018-06-15T10:02:56.065Z;0.966144562;21.604125977;0.956239998;25.209999084;;;;;;;
42;2018-06-15 12:07:56.056;2018-06-15T10:07:56.056Z;0.966175556;21.960693359;0.956210017;25.530000687;;;;;;;
43;2018-06-15 12:12:56.062;2018-06-15T10:12:56.062Z;0.966184616;22.127563477;0.956250012;26.200000763;;;;;;;
44;2018-07-10 11:35:14.339;2018-07-10T09:35:14.339Z;0.962991476;22.730773926;0.956250012;27.829999924;0.327780485;;;;;;
45;2018-07-10 11:40:14.345;2018-07-10T09:40:14.345Z;0.962952852;22.826782227;0.956229985;27.88999939;0.327759385;;;;;;
46;2018-07-10 11:50:14.341;2018-07-10T09:50:14.341Z;0.962885141;23.040771484;0.95630002;28.260000229;0.327685475;;;;;;
47;2018-07-10 11:55:14.356;2018-07-10T09:55:14.356Z;0.962868929;23.151367188;0.95630002;28.629999161;0.327655226;;;;;;
48;2018-07-10 12:00:14.348;2018-07-10T10:00:14.348Z;0.96291256;23.269226074;0.956080019;29.040000916;0.32774204;;;;;;
49;2018-07-10 12:10:14.337;2018-07-10T10:10:14.337Z;0.962899685;23.493713379;0.956059992;29.719999313;0.327664733;;;;;;
50;2018-07-10 12:15:14.347;2018-07-10T10:15:14.347Z;0.962868929;23.604003906;0.955959976;29.920000076;0.32762599;;;;;;
51;2018-07-10 12:20:14.337;2018-07-10T10:20:14.337Z;0.962811708;23.714172363;0.955869973;30.049999237;0.327490717;;;;;;
52;2018-07-10 12:25:14.345;2018-07-10T10:25:14.345Z;0.962882042;23.824401855;0.955839992;30.129999161;0.32745564;;;;;;
53;2018-07-10 12:35:14.344;2018-07-10T10:35:14.344Z;0.962852478;24.026123047;0.955760002;30.11000061;0.327273667;;;;;;
54;2018-07-10 12:40:14.354;2018-07-10T10:40:14.354Z;0.962827206;24.121520996;0.955780029;30.040000916;0.327098817;;;;;;
55;2018-07-10 12:50:14.342;2018-07-10T10:50:14.342Z;0.962817192;24.311950684;0.955829978;29.88999939;0.326971561;;;;;;
56;2018-07-10 14:00:14.337;2018-07-10T12:00:14.337Z;0.962653637;25.635742188;0.955470026;30.88999939;0.325997949;;;;;;
57;2018-07-10 14:05:14.350;2018-07-10T12:05:14.350Z;0.962713242;25.715698242;0.955449998;30.790000916;0.325874567;;;;;;
58;2018-07-10 14:10:14.438;2018-07-10T12:10:14.438Z;0.962659836;25.795593262;0.955550015;30.649999619;0.325661719;;;;;;
59;2018-07-10 14:15:14.357;2018-07-10T12:15:14.357Z;0.962651968;25.868164062;0.955460012;30.459999084;0.325499237;;;;;;
60;2018-07-10 14:20:14.345;2018-07-10T12:20:14.345Z;0.962584019;25.940734863;0.95551002;30.299999237;0.325267017;;;;;;
61;2018-07-10 14:30:14.344;2018-07-10T12:30:14.344Z;0.962527514;26.071228027;0.95529002;29.989999771;0.324953854;;;;;;
62;2018-07-10 14:35:14.342;2018-07-10T12:35:14.342Z;0.962498903;26.136474609;0.95539999;29.88999939;0.324892104;;;;;;
63;2018-07-10 14:40:14.558;2018-07-10T12:40:14.558Z;0.96242404;26.201660156;0.955370009;29.790000916;0.32479921;;;;;;
64;2018-07-10 14:50:14.353;2018-07-10T12:50:14.353Z;0.962326765;26.328430176;0.955280006;29.75;0.3247329;;;;;;
65;2018-07-10 15:00:14.352;2018-07-10T13:00:14.352Z;0.962331057;26.465881348;0.955320001;29.899999619;0.32474187;;;;;;
66;2018-07-10 15:05:14.350;2018-07-10T13:05:14.350Z;0.962215185;26.534545898;0.955280006;30.069999695;0.324792832;;;;;;
67;2018-07-10 15:10:14.357;2018-07-10T13:10:14.357Z;0.962167978;26.610473633;0.955160022;30.270000458;0.324654549;;;;;;
68;2018-07-10 15:20:14.343;2018-07-10T13:20:14.343Z;0.962138891;26.755004883;0.955250025;30.670000076;0.324426621;;;;;;
69;2018-07-10 15:35:14.353;2018-07-10T13:35:14.353Z;0.962138653;27.007629395;0.955429971;31.569999695;0.324114323;;;;;;
70;2018-07-10 15:40:14.344;2018-07-10T13:40:14.344Z;0.962118864;27.101257324;0.955280006;32;0.324062169;;;;;;
71;2018-07-10 15:50:14.356;2018-07-10T13:50:14.356Z;0.961979866;27.299438477;0.955169976;32.979999542;0.324055105;;;;;;
72;2018-07-10 16:10:14.362;2018-07-10T14:10:14.362Z;0.961872339;27.738098145;0.955009997;34.799999237;0.324127048;;;;;;
73;2018-07-10 16:15:14.353;2018-07-10T14:15:14.353Z;0.961819887;27.849365234;0.954770029;35.180000305;0.324023873;;;;;;
74;2018-07-10 16:20:14.369;2018-07-10T14:20:14.369Z;0.961687565;27.964233398;0.954729974;35.479999542;0.323851556;;;;;;
75;2018-07-10 16:25:14.362;2018-07-10T14:25:14.362Z;0.961735964;28.075439453;0.954710007;35.709999084;0.323644757;;;;;;
76;2018-07-10 16:30:14.350;2018-07-10T14:30:14.350Z;0.96175766;28.186462402;0.954569995;35.849998474;0.323436499;;;;;;
77;2018-07-10 16:40:14.352;2018-07-10T14:40:14.352Z;0.961772203;28.387084961;0.954519987;35.849998474;0.323069274;;;;;;
78;2018-07-10 16:45:14.359;2018-07-10T14:45:14.359Z;0.961745977;28.480102539;0.954509974;35.740001678;0.322895586;;;;;;
79;2018-07-10 16:50:14.400;2018-07-10T14:50:14.400Z;0.961786032;28.569519043;0.954419971;35.580001831;0.322705835;;;;;;
80;2018-07-10 16:55:14.349;2018-07-10T14:55:14.349Z;0.96178484;28.651733398;0.954410017;35.380001068;0.322550774;;;;;;
81;2018-07-10 17:00:14.352;2018-07-10T15:00:14.352Z;0.961750507;28.726806641;0.954400003;35.130001068;0.322248667;;;;;;
82;2018-07-10 17:05:14.345;2018-07-10T15:05:14.345Z;0.961788893;28.798217773;0.954429984;34.849998474;0.321997046;;;;;;
83;2018-07-10 17:10:14.363;2018-07-10T15:10:14.363Z;0.961847544;28.869628906;0.954469979;34.560001373;0.321780443;;;;;;
84;2018-07-10 17:15:14.346;2018-07-10T15:15:14.346Z;0.961925745;28.933837891;0.954469979;34.299999237;0.321629614;;;;;;
85;2018-07-10 17:20:14.382;2018-07-10T15:20:14.382Z;0.96185565;28.987365723;0.954469979;34.029998779;0.321251184;;;;;;
86;2018-07-10 17:25:14.352;2018-07-10T15:25:14.352Z;0.96186614;29.037353516;0.954370022;33.720001221;0.321127355;;;;;;
87;2018-07-10 17:30:14.351;2018-07-10T15:30:14.351Z;0.961929321;29.072998047;0.954400003;33.380001068;0.32105267;;;;;;
88;2018-07-10 17:50:14.352;2018-07-10T15:50:14.352Z;0.961963654;28.994506836;0.954559982;32.080001831;0.322043598;;;;;;
89;2018-07-10 17:55:14.370;2018-07-10T15:55:14.370Z;0.962014675;28.95880127;0.954599977;31.840000153;0.322128266;;;;;;
90;2018-07-10 18:05:14.349;2018-07-10T16:05:14.349Z;0.961933851;28.951721191;0.954670012;31.559999466;0.322326541;;;;;;
91;2018-07-10 18:20:14.367;2018-07-10T16:20:14.367Z;0.961905003;28.923156738;0.954530001;31.340000153;0.321966738;;;;;;
92;2018-07-10 18:25:14.354;2018-07-10T16:25:14.354Z;0.961882591;28.887451172;0.954540014;31.209999084;0.321902812;;;;;;
93;2018-07-10 18:35:14.365;2018-07-10T16:35:14.365Z;0.961770058;28.819641113;0.954360008;30.850000381;0.321890712;;;;;;
94;2018-07-10 18:40:14.351;2018-07-10T16:40:14.351Z;0.961801291;28.783874512;0.954349995;30.659999847;0.321843833;;;;;;
95;2018-07-10 18:45:14.353;2018-07-10T16:45:14.353Z;0.961778402;28.744628906;0.954379976;30.459999084;0.321828902;;;;;;
96;2018-07-10 18:50:14.352;2018-07-10T16:50:14.352Z;0.961700678;28.694641113;0.954360008;30.25;0.321847528;;;;;;
97;2018-07-10 18:55:14.378;2018-07-10T16:55:14.378Z;0.961731434;28.651733398;0.954370022;30.059999466;0.32181564;;;;;;
98;2018-07-10 19:05:14.364;2018-07-10T17:05:14.364Z;0.961796999;28.540893555;0.954450011;29.649999619;0.32175079;;;;;;
99;2018-07-10 19:10:14.361;2018-07-10T17:10:14.361Z;0.961865902;28.4765625;0.954490006;29.440000534;0.321834177;;;;;;
100;2018-07-10 19:15:14.359;2018-07-10T17:15:14.359Z;0.961868286;28.412109375;0.954509974;29.229999542;0.321615517;;;;;;
101;2018-07-10 19:35:14.359;2018-07-10T17:35:14.359Z;0.961963415;28.157897949;0.95460999;28.549999237;0.321821898;;;;;;
102;2018-07-10 19:40:14.362;2018-07-10T17:40:14.362Z;0.961892128;28.100524902;0.954569995;28.409999847;0.321717739;;;;;;
103;2018-07-10 19:45:14.359;2018-07-10T17:45:14.359Z;0.961861849;28.053955078;0.954530001;28.290000916;0.321765393;;;;;;
104;2018-07-10 19:50:14.490;2018-07-10T17:50:14.490Z;0.961911917;28.003662109;0.95460999;28.170000076;0.321912855;;;;;;
105;2018-07-10 19:55:14.350;2018-07-10T17:55:14.350Z;0.961854696;27.953491211;0.954550028;28.059999466;0.321769297;;;;;;
106;2018-07-10 20:00:14.360;2018-07-10T18:00:14.360Z;0.961902857;27.885314941;0.954590023;27.909999847;0.321662992;;;;;;
107;2018-07-10 20:05:14.360;2018-07-10T18:05:14.360Z;0.961951733;27.817138672;0.95460999;27.770000458;0.321823508;;;;;;
108;2018-07-10 20:10:14.350;2018-07-10T18:10:14.350Z;0.961947441;27.75970459;0.954620004;27.61000061;0.321544528;;;;;;
109;2018-07-10 20:15:14.399;2018-07-10T18:15:14.399Z;0.961969376;27.69140625;0.954659998;27.450000763;0.321671903;;;;;;
110;2018-07-10 20:20:14.923;2018-07-10T18:20:14.923Z;0.961951017;27.62677002;0.95472002;27.299999237;0.321626604;;;;;;
111;2018-07-10 20:30:14.349;2018-07-10T18:30:14.349Z;0.962075233;27.493774414;0.95480001;26.989999771;0.321601212;;;;;;
112;2018-07-10 20:35:14.358;2018-07-10T18:35:14.358Z;0.962049246;27.418212891;0.954779983;26.829999924;0.321602792;;;;;;
113;2018-07-10 20:40:14.361;2018-07-10T18:40:14.361Z;0.962048769;27.32824707;0.954729974;26.659999847;0.321553469;;;;;;
114;2018-07-10 20:45:14.354;2018-07-10T18:45:14.354Z;0.962117195;27.256225586;0.954810023;26.489999771;0.321534157;;;;;;
115;2018-07-10 20:50:14.387;2018-07-10T18:50:14.387Z;0.962150812;27.16619873;0.954879999;26.309999466;0.321620196;;;;;;
116;2018-07-10 21:00:14.353;2018-07-10T19:00:14.353Z;0.962192059;27.00402832;0.954879999;25.969999313;0.321525991;;;;;;
117;2018-07-10 21:05:14.357;2018-07-10T19:05:14.357Z;0.962153435;26.939025879;0.954890013;25.819999695;0.321559876;;;;;;
118;2018-07-10 21:10:14.386;2018-07-10T19:10:14.386Z;0.962166309;26.848815918;0.95490998;25.670000076;0.321742445;;;;;;
119;2018-07-10 21:15:14.364;2018-07-10T19:15:14.364Z;0.962180853;26.780273438;0.954970002;25.510000229;0.321597517;;;;;;
120;2018-07-10 21:20:14.355;2018-07-10T19:20:14.355Z;0.962221146;26.689941406;0.955039978;25.370000839;0.321709126;;;;;;
121;2018-07-10 21:25:14.366;2018-07-10T19:25:14.366Z;0.962247133;26.596008301;0.955030024;25.219999313;0.321680874;;;;;;
122;2018-07-10 21:30:14.359;2018-07-10T19:30:14.359Z;0.962301254;26.516540527;0.955049992;25.069999695;0.321671277;;;;;;
123;2018-07-10 21:35:14.356;2018-07-10T19:35:14.356Z;0.96232152;26.433349609;0.9551;24.920000076;0.321670294;;;;;;
124;2018-07-10 21:40:14.356;2018-07-10T19:40:14.356Z;0.962369919;26.364624023;0.95520997;24.780000687;0.321608633;;;;;;
125;2018-07-10 21:45:14.355;2018-07-10T19:45:14.355Z;0.962456942;26.277709961;0.955269992;24.659999847;0.321525782;;;;;;
126;2018-07-10 21:50:14.369;2018-07-10T19:50:14.369Z;0.962485313;26.212585449;0.955280006;24.540000916;0.32158199;;;;;;
127;2018-07-10 21:55:14.429;2018-07-10T19:55:14.429Z;0.962505341;26.129211426;0.95529002;24.430000305;0.321558475;;;;;;
128;2018-07-10 22:00:14.417;2018-07-10T20:00:14.417Z;0.962620258;26.053161621;0.955359995;24.319999695;0.321522355;;;;;;
129;2018-07-10 22:05:14.360;2018-07-10T20:05:14.360Z;0.962640524;25.976989746;0.955470026;24.209999084;0.321576148;;;;;;
130;2018-07-10 22:10:14.361;2018-07-10T20:10:14.361Z;0.962688208;25.897155762;0.955569983;24.100000381;0.321629286;;;;;;
131;2018-07-10 22:20:14.356;2018-07-10T20:20:14.356Z;0.962734938;25.733825684;0.955550015;23.879999161;0.321520686;;;;;;
132;2018-07-10 22:30:14.358;2018-07-10T20:30:14.358Z;0.962722301;25.573974609;0.955529988;23.670000076;0.321578324;;;;;;
133;2018-07-10 22:35:14.370;2018-07-10T20:35:14.370Z;0.962748289;25.486755371;0.955600023;23.559999466;0.321469814;;;;;;
134;2018-07-10 22:40:14.350;2018-07-10T20:40:14.350Z;0.962754488;25.399414062;0.955569983;23.450000763;0.32171011;;;;;;
135;2018-07-10 22:45:14.353;2018-07-10T20:45:14.353Z;0.962767839;25.312133789;0.955659986;23.329999924;0.321564406;;;;;;
136;2018-07-10 23:15:14.352;2018-07-10T21:15:14.352Z;0.962877989;24.79083252;0.955799997;22.63999939;0.321601748;;;;;;
137;2018-07-10 23:20:14.350;2018-07-10T21:20:14.350Z;0.962851524;24.714111328;0.955829978;22.530000687;0.321738064;;;;;;
138;2018-07-10 23:25:14.392;2018-07-10T21:25:14.392Z;0.962837934;24.633728027;0.955739975;22.420000076;0.321828693;;;;;;
139;2018-07-10 23:30:14.357;2018-07-10T21:30:14.357Z;0.962830782;24.549743652;0.955820024;22.329999924;0.321650654;;;;;;
140;2018-07-10 23:50:14.350;2018-07-10T21:50:14.350Z;0.962781191;24.209411621;0.955780029;21.959999084;0.321709812;;;;;;
141;2018-07-11 00:00:14.351;2018-07-10T22:00:14.351Z;0.962739706;24.044555664;0.955730021;21.770000458;0.321684152;;;;;;
142;2018-07-11 00:05:14.363;2018-07-10T22:05:14.363Z;0.962759256;23.960205078;0.955730021;21.659999847;0.321621329;;;;;;
143;2018-07-11 00:10:14.367;2018-07-10T22:10:14.367Z;0.962711573;23.872070312;0.955739975;21.569999695;0.3216573;;;;;;
144;2018-07-11 00:30:14.475;2018-07-10T22:30:14.475Z;0.962587357;23.534179688;0.955560029;21.200000763;0.321686268;;;;;;
145;2018-07-11 00:35:14.350;2018-07-10T22:35:14.350Z;0.962618828;23.434814453;0.955600023;21.100000381;0.321667522;;;;;;
146;2018-07-11 00:45:14.362;2018-07-10T22:45:14.362Z;0.962630033;23.258178711;0.955720007;20.88999939;0.321726322;;;;;;
147;2018-07-11 00:50:14.350;2018-07-10T22:50:14.350Z;0.96258831;23.173522949;0.955659986;20.790000916;0.32155481;;;;;;
148;2018-07-11 00:55:14.359;2018-07-10T22:55:14.359Z;0.96257472;23.092407227;0.955649972;20.690000534;0.321556658;;;;;;
149;2018-07-11 01:05:14.353;2018-07-10T23:05:14.353Z;0.962564707;22.911621094;0.955609977;20.5;0.321532756;;;;;;
150;2018-07-11 01:15:14.356;2018-07-10T23:15:14.356Z;0.962596893;22.749206543;0.955630004;20.309999466;0.321732521;;;;;;
151;2018-07-11 01:20:14.365;2018-07-10T23:20:14.365Z;0.962588787;22.664245605;0.955720007;20.229999542;0.32180649;;;;;;
152;2018-07-11 01:25:14.373;2018-07-10T23:25:14.373Z;0.962547064;22.575561523;0.955619991;20.149999619;0.321829557;;;;;;
153;2018-07-11 01:30:14.375;2018-07-10T23:30:14.375Z;0.962471724;22.490478516;0.955659986;20.079999924;0.32144618;;;;;;
154;2018-07-11 01:35:14.353;2018-07-10T23:35:14.353Z;0.962504864;22.412780762;0.955630004;19.989999771;0.321669996;;;;;;
155;2018-07-11 02:00:14.357;2018-07-11T00:00:14.357Z;0.962445021;21.99041748;0.955569983;19.569999695;0.321382016;;;;;;
156;2018-07-11 02:05:14.366;2018-07-11T00:05:14.366Z;0.962511301;21.912475586;0.955669999;19.489999771;0.321603715;;;;;;
157;2018-07-11 02:15:14.350;2018-07-11T00:15:14.350Z;0.962481022;21.73425293;0.955659986;19.329999924;0.321660936;;;;;;
158;2018-07-11 02:25:14.353;2018-07-11T00:25:14.353Z;0.96241045;21.563232422;0.955709994;19.159999847;0.321715534;;;;;;
159;2018-07-11 02:30:14.363;2018-07-11T00:30:14.363Z;0.962395906;21.481384277;0.955619991;19.059999466;0.321625322;;;;;;
160;2018-07-11 02:40:14.363;2018-07-11T00:40:14.363Z;0.962339401;21.313842773;0.955579996;18.879999161;0.32172665;;;;;;
161;2018-07-11 02:45:14.366;2018-07-11T00:45:14.366Z;0.962310791;21.228210449;0.955569983;18.790000916;0.321739197;;;;;;
162;2018-07-11 02:50:14.357;2018-07-11T00:50:14.357Z;0.962268829;21.142456055;0.955569983;18.700000763;0.321645528;;;;;;
163;2018-07-11 02:55:14.349;2018-07-11T00:55:14.349Z;0.962280512;21.05670166;0.955500007;18.600000381;0.321629196;;;;;;
164;2018-07-11 03:00:14.743;2018-07-11T01:00:14.743Z;0.962251663;20.970825195;0.95551002;18.5;0.321454823;;;;;;
165;2018-07-11 03:05:14.360;2018-07-11T01:05:14.360Z;0.962242365;20.881225586;0.95547998;18.38999939;0.321622103;;;;;;
166;2018-07-11 03:15:14.379;2018-07-11T01:15:14.379Z;0.962191582;20.705627441;0.955449998;18.159999847;0.321686774;;;;;;
167;2018-07-11 03:20:14.348;2018-07-11T01:20:14.348Z;0.962196589;20.619628906;0.955519974;18.059999466;0.321592748;;;;;;
168;2018-07-11 03:30:14.351;2018-07-11T01:30:14.351Z;0.962192774;20.455078125;0.95551002;17.870000839;0.321522564;;;;;;
169;2018-07-11 03:35:14.348;2018-07-11T01:35:14.348Z;0.962137222;20.368896484;0.955429971;17.760000229;0.321471989;;;;;;
170;2018-07-11 03:40:14.367;2018-07-11T01:40:14.367Z;0.962102413;20.286499023;0.955429971;17.680000305;0.321688622;;;;;;
171;2018-07-11 03:45:14.423;2018-07-11T01:45:14.423Z;0.962099791;20.200256348;0.955410004;17.579999924;0.321745366;;;;;;
172;2018-07-11 03:50:14.356;2018-07-11T01:50:14.356Z;0.962058306;20.121520996;0.955439985;17.489999771;0.321567237;;;;;;
173;2018-07-11 04:00:14.351;2018-07-11T02:00:14.351Z;0.962041378;19.960144043;0.955380023;17.309999466;0.321655452;;;;;;
174;2018-07-11 04:05:14.400;2018-07-11T02:05:14.400Z;0.961999893;19.885009766;0.95539999;17.229999542;0.321549088;;;;;;
175;2018-07-11 04:10:14.343;2018-07-11T02:10:14.343Z;0.962025404;19.806152344;0.955370009;17.159999847;0.321661443;;;;;;
176;2018-07-11 04:20:14.344;2018-07-11T02:20:14.344Z;0.962064743;19.667053223;0.955460012;17.040000916;0.321532756;;;;;;
177;2018-07-11 04:25:14.365;2018-07-11T02:25:14.365Z;0.962090731;19.595581055;0.955439985;16.989999771;0.321592599;;;;;;
178;2018-07-11 04:35:14.342;2018-07-11T02:35:14.342Z;0.962042332;19.456298828;0.955449998;16.909999847;0.321682185;;;;;;
179;2018-07-11 04:40:14.341;2018-07-11T02:40:14.341Z;0.962103605;19.395996094;0.955429971;16.850000381;0.321689665;;;;;;
180;2018-07-11 04:45:14.353;2018-07-11T02:45:14.353Z;0.962042809;19.331970215;0.955410004;16.829999924;0.321689308;;;;;;
181;2018-07-11 04:55:14.602;2018-07-11T02:55:14.602Z;0.962022305;19.203796387;0.95539999;16.75;0.321672857;;;;;;
182;2018-07-11 05:00:14.361;2018-07-11T03:00:14.361Z;0.962049484;19.139709473;0.955470026;16.709999084;0.321537286;;;;;;
183;2018-07-11 05:10:14.350;2018-07-11T03:10:14.350Z;0.962069035;19.011352539;0.955500007;16.63999939;0.321795106;;;;;;
184;2018-07-11 05:35:14.445;2018-07-11T03:35:14.445Z;0.962062836;18.708984375;0.955550015;16.440000534;0.321729243;;;;;;
185;2018-07-11 05:45:14.347;2018-07-11T03:45:14.347Z;0.962057114;18.591674805;0.955449998;16.340000153;0.321593106;;;;;;
186;2018-07-11 05:50:14.344;2018-07-11T03:50:14.344Z;0.96205759;18.534851074;0.95551002;16.299999237;0.321679652;;;;;;
187;2018-07-11 05:55:14.348;2018-07-11T03:55:14.348Z;0.962070704;18.474304199;0.955550015;16.260000229;0.321630567;;;;;;
188;2018-07-11 06:05:14.345;2018-07-11T04:05:14.345Z;0.962119102;18.360656738;0.955529988;16.180000305;0.321688831;;;;;;
189;2018-07-11 06:10:14.353;2018-07-11T04:10:14.353Z;0.962153196;18.303710938;0.95559001;16.13999939;0.321774989;;;;;;
190;2018-07-11 06:15:14.347;2018-07-11T04:15:14.347Z;0.962174177;18.250610352;0.955630004;16.100000381;0.321610123;;;;;;
191;2018-07-11 06:20:14.350;2018-07-11T04:20:14.350Z;0.962181807;18.197509766;0.955680013;16.059999466;0.321727037;;;;;;
192;2018-07-11 06:25:14.352;2018-07-11T04:25:14.352Z;0.962155104;18.140563965;0.955690026;16.030000687;0.321623713;;;;;;
193;2018-07-11 06:30:14.341;2018-07-11T04:30:14.341Z;0.962209702;18.087524414;0.955669999;16;0.321656615;;;;;;
194;2018-07-11 06:40:14.342;2018-07-11T04:40:14.342Z;0.96219182;17.988708496;0.955709994;15.920000076;0.321690679;;;;;;
195;2018-07-11 06:50:14.338;2018-07-11T04:50:14.338Z;0.962201118;17.889892578;0.955720007;15.869999886;0.321608186;;;;;;
196;2018-07-11 07:00:14.340;2018-07-11T05:00:14.340Z;0.962258339;17.802429199;0.955820024;15.829999924;0.321629852;;;;;;
197;2018-07-11 07:05:14.386;2018-07-11T05:05:14.386Z;0.962239742;17.756774902;0.955829978;15.829999924;0.32174632;;;;;;
198;2018-07-11 07:15:14.349;2018-07-11T05:15:14.349Z;0.962265015;17.684509277;0.955780029;15.81000042;0.32168293;;;;;;
199;2018-07-11 07:25:14.342;2018-07-11T05:25:14.342Z;0.962338686;17.619750977;0.955919981;15.819999695;0.321820438;;;;;;
